EmployeeID,BaseSalary,Bonus,VariablePay
E0000939,2730299,630516,196169
E0000940,731027,719409,462293
E0000941,4236936,161702,224910
E0000942,4413254,25445,105474
E0000943,785274,138220,401251
E0000944,2393974,72730,237427
E0000945,1573143,169813,419484
E0000946,2698955,120124,274106
E0000947,2547685,782692,414907
E0000948,2632087,721471,434208
E0000949,2140546,544954,160249
E0000950,1973475,37487,456211
E0000951,1854659,348687,164011
E0000952,3339563,622553,370797
E0000953,2139834,271369,311793
E0000954,4450240,715926,463154
E0000955,3341174,255353,292019
E0000956,668174,786808,466390
E0000957,1933379,492214,319650
E0000958,3050744,297329,256300
E0000959,3858254,183027,231755
E0000960,1802694,200874,135166
E0000961,4507751,582401,498941
E0000962,1154676,594279,257754
E0000963,1416305,399526,324091
E0000964,4004217,371510,410556
E0000965,609848,260808,414152
E0000966,410209,51789,430169
E0000967,3222020,570117,73272
E0000968,2389684,145378,487787
E0000969,370388,503922,367639
E0000970,3257397,375535,164289
E0000971,3650598,796657,337073
E0000972,725459,364497,372002
E0000973,1370492,39358,336750
E0000974,1982306,411829,281556
E0000975,819192,209877,97070
E0000976,2692663,251688,492722
E0000977,2735379,412322,423747
E0000978,960934,664888,150680
E0000979,2370607,326353,42285
E0000980,4959360,522922,147000
E0000981,3157092,499565,43634
E0000982,4603984,193106,404326
E0000983,1035369,268691,481239
E0000984,408428,750972,324024
E0000985,2099583,225276,90284
E0000986,3259577,317205,170979
E0000987,725321,761106,20386
E0000988,518971,146166,144835
E0000989,468457,339875,373929
E0000990,1236738,335388,478173
E0000991,3384089,380776,322791
E0000992,4090963,334046,16557
E0000993,4572954,527494,240083
E0000994,2493485,577230,228957
E0000995,3162572,292004,372403
E0000996,4456208,382952,449614
E0000997,3169277,254672,195894
E0000998,3731898,633540,254632
E0000999,671431,785524,50645
E0001000,3355741,733049,279480
E0001001,1845309,407267,238094
E0001002,3214638,39265,39272
E0001003,3174909,123945,165354
E0001004,4565796,352550,189312
E0001005,600722,394381,184180
E0001006,2686838,687905,179024
E0001007,1443181,581737,185185
E0001008,4333961,712797,260592
E0001009,2685326,559636,28244
E0001010,4006236,527735,49139
E0001011,4986047,27105,228047
E0001012,4045552,149894,67668
E0001013,2877136,101699,15192
E0001014,4411526,452443,44721
E0001015,2230226,404155,476927
E0001016,4930987,393095,378744
E0001017,1365606,97169,375903
E0001018,1776332,530233,301219
E0001019,1610725,766628,161464
E0001020,4787950,676988,258576
E0001021,4226319,509914,355335
E0001022,3113909,638791,322234
E0001023,336000,30152,374138
E0001024,1273797,771972,28962
E0001025,1214045,543767,75211
E0001026,765620,728701,193835
E0001027,2547951,331841,388828
E0001028,2846895,174190,333109
E0001029,1964100,208811,106133
E0001030,926317,655812,264834
E0001031,729666,395637,428443
E0001032,1285470,618928,122696
E0001033,3894879,136823,444877
E0001034,3872043,540269,218472
E0001035,4207383,24421,388828
E0001036,3958314,63269,180898
E0001037,1976978,559785,413933
E0001038,2924381,453318,14719
E0001039,1522183,718511,339854
E0001040,1613954,690267,121738
E0001041,3522021,303611,65195
E0001042,3452288,182220,222305
E0001043,4814086,552973,412162
E0001044,687705,774509,185877
E0001045,317518,373930,366380
E0001046,989300,530176,357986
E0001047,1725272,402417,148119
E0001048,4835859,451000,352892
E0001049,2386692,575779,476655
E0001050,1631135,157660,462299
E0001051,4492930,645934,163491
E0001052,3507940,747954,145172
E0001053,2707245,217942,136118
E0001054,3525345,262187,293360
E0001055,4791038,368397,202227
E0001056,3834142,299859,117480
E0001057,3815627,575487,486631
E0001058,2560699,647705,144572
E0001059,2767857,208585,76167
E0001060,1615843,458313,358237
E0001061,2750415,45345,465852
E0001062,2815720,219603,301014
E0001063,1916082,200890,333425
E0001064,2779467,534556,293943
E0001065,2703648,291016,117162
E0001066,3807752,130722,19249
E0001067,350269,95738,151660
E0001068,4603208,513022,139503
E0001069,1288634,403625,20444
E0001070,1752154,721988,384726
E0001071,2692276,293462,20201
E0001072,1588086,685327,350173
E0001073,3027625,271316,145249
E0001074,2724114,476640,82724
E0001075,2373407,110452,108108
E0001076,4989787,136436,431327
E0001077,498985,435053,77690
E0001078,2601280,210618,272008
E0001079,1099415,202965,404485
E0001080,4296266,558140,179401
E0001081,1371384,265595,72673
E0001082,1328076,220102,212426
E0001083,2557205,255838,321580
E0001084,468381,122269,27252
E0001085,4438761,712267,42067
E0001086,2145343,729700,59260
E0001087,4926918,159903,379743
E0001088,4632804,344046,305111
E0001089,1533435,513815,472704
E0001090,3713289,294093,117148
E0001091,622497,369358,143349
E0001092,3406151,49050,176743
E0001093,2492939,486643,493456
E0001094,3048518,180607,110179
E0001095,2940413,61362,16969
E0001096,4324486,524731,155256
E0001097,1053361,152705,120533
E0001098,612899,97467,98738
E0001099,3438800,422871,238534
E0001100,485242,87406,282558
E0001101,2861295,576772,48385
E0001102,1780890,684016,14800
E0001103,3778869,561593,258726
E0001104,3906269,776814,499931
E0001105,3625699,46454,462969
E0001106,3836980,420308,301232
E0001107,1150242,247919,469846
E0001108,4646115,573560,18103
E0001109,1554652,361735,274714
E0001110,4547890,74223,324075
E0001111,3529442,165417,179426
E0001112,578720,590221,419833
E0001113,1063125,619591,301896
E0001114,2697789,600166,364953
E0001115,1268246,477798,33642
E0001116,3471909,49763,290912
E0001117,1205642,535094,154938
E0001118,1833726,267183,9990
E0001119,4875737,220092,242675
E0001120,832823,552138,387041
E0001121,606927,375972,327123
E0001122,2647075,678918,20043
E0001123,2562811,575843,202409
E0001124,4883418,541425,60269
E0001125,4501603,671556,278402
E0001126,939197,33891,486283
E0001127,4929118,678259,233795
E0001128,1196424,689145,151553
E0001129,4655929,465312,161271
E0001130,4267496,684312,159494
E0001131,416333,406483,428185
E0001132,1657362,419688,185503
E0001133,394546,795272,72604
E0001134,3375530,140472,222180
E0001135,3516724,782593,5324
E0001136,1647604,402228,115362
E0001137,2603509,623842,5351
E0001138,623091,78228,163615
E0001139,488690,100014,312773
E0001140,1794309,415739,66999
E0001141,3098559,495412,157344
E0001142,3869735,190309,51111
E0001143,4962255,770783,312139
E0001144,414380,315939,394033
E0001145,3090376,116920,174391
E0001146,1649586,121442,437332
E0001147,4735862,410971,94585
E0001148,1186312,369887,146500
E0001149,4711478,301540,136488
E0001150,1471216,626516,308989
E0001151,3076120,532558,321098
E0001152,4496511,333938,457790
E0001153,4810136,553103,263568
E0001154,324307,149001,428949
E0001155,3186383,757548,334376
E0001156,2232493,752016,386887
E0001157,4253076,298131,231288
E0001158,1950426,640553,311548
E0001159,1145570,169108,90733
E0001160,3629100,221892,71617
E0001161,3802389,400051,35504
E0001162,2103733,71307,138205
E0001163,4785900,568372,178266
E0001164,1311212,591897,429644
E0001165,2299831,492984,465919
E0001166,3256468,386582,30935
E0001167,2529982,306765,110559
E0001168,4940997,123774,290334
E0001169,1726077,181365,72121
E0001170,550719,97598,159872
E0001171,4973944,296206,496961
E0001172,2449078,575177,346663
E0001173,3965087,449457,347462
E0001174,1517741,404291,98660
E0001175,2294644,304666,391683
E0001176,4824681,675455,191792
E0001177,4198383,558555,387738
E0001178,2379568,691232,64218
E0001179,1893201,18324,494623
E0001180,2552538,608538,226427
E0001181,4662169,254316,229292
E0001182,2193320,179084,73152
E0001183,1773075,694317,188745
E0001184,1654224,606787,124671
E0001185,1385739,433295,471564
E0001186,1709619,49334,148758
E0001187,3126667,621649,310771
E0001188,2484024,300701,200291
E0001189,1206786,429476,426157
E0001190,2910280,575874,393500
E0001191,1633344,653002,51454
E0001192,3288170,790454,74224
E0001193,711576,92597,27273
E0001194,3335920,511836,285128
E0001195,3843369,47324,33185
E0001196,3150850,601966,191068
E0001197,2374621,85252,452843
E0001198,4300295,538027,194226
E0001199,839311,263089,409730
E0001200,960836,99717,42551
E0001201,4014351,729282,460598
E0001202,4628079,307778,149539
E0001203,3799202,139705,102787
E0001204,1059893,764660,343849
E0001205,2077229,357191,135085
E0001206,4495690,607235,402017
E0001207,2923781,741607,82628
E0001208,3947045,757446,263411
E0001209,3966435,625922,149800
E0001210,1687115,727546,391090
E0001211,4385547,673219,91272
E0001212,870349,212969,401056
E0001213,3134915,475352,59017
E0001214,4686966,64579,160674
E0001215,3613804,424193,207568
E0001216,846243,542385,465174
E0001217,2650534,121712,51276
E0001218,2356254,575634,172774
E0001219,4579393,208619,447313
E0001220,2076376,785663,497590
E0001221,1402809,379530,224369
E0001222,4429643,447858,263858
E0001223,746307,188531,39268
E0001224,4006764,659777,41529
E0001225,470682,62212,10770
E0001226,1220170,574542,54794
E0001227,4876144,432305,186901
E0001228,629888,104534,439674
E0001229,2213000,13745,499059
E0001230,2965652,96895,48153
E0001231,1039937,471680,75632
E0001232,4032260,449909,421225
E0001233,2699151,662538,67950
E0001234,1546881,141098,221598
E0001235,4283256,642313,349014
E0001236,840542,39213,224576
E0001237,3457062,787251,82561
E0001238,1753811,272529,416286
E0001239,3852647,623403,221324
E0001240,1873036,633920,12677
E0001241,1875813,369626,61475
E0001242,1153632,223789,235082
E0001243,2327414,384329,367361
E0001244,3248271,295264,321232
E0001245,1840495,606345,167720
E0001246,3742245,674556,251397
E0001247,4404652,249666,123689
E0001248,1239460,746459,229815
E0001249,3651244,332212,125336
E0001250,2108122,219621,172556
E0001251,4706618,368555,412024
E0001252,4563672,608060,258785
E0001253,3786870,151768,372330
E0001254,4012824,649459,184821
E0001255,3728357,256403,414471
E0001256,1063165,645463,417367
E0001257,4551496,30052,405648
E0001258,594768,10898,371610
E0001259,559709,346219,292373
E0001260,2317603,109004,473725
E0001261,2855272,24074,154332
E0001262,806619,228701,107130
E0001263,2064173,265623,215285
E0001264,2707846,682411,489615
E0001265,363497,253401,299481
E0001266,1706817,393776,108183
E0001267,2533046,471925,35839
E0001268,2029438,63220,196738
E0001269,4778564,586164,101525
E0001270,354191,643883,39083
E0001271,1303710,714062,245082
E0001272,1467120,287551,48803
E0001273,4217158,215861,381749
E0001274,776074,716077,287719
E0001275,3502705,425948,229493
E0001276,3048767,306459,436780
E0001277,547359,555772,122009
E0001278,3357960,363721,274275
E0001279,4140378,150450,145151
E0001280,1711925,734177,475994
E0001281,3633852,24421,164538
E0001282,376391,773015,367010
E0001283,2404018,495866,19243
E0001284,4246375,537924,85320
E0001285,4846215,495800,356025
E0001286,3955078,66894,95274
E0001287,1333655,93384,131564
E0001288,740123,544372,278775
E0001289,3220861,93380,433142
E0001290,4342533,670401,14030
E0001291,2529016,25895,21417
E0001292,3544338,116338,71378
E0001293,1766770,758448,34913
E0001294,2590673,346608,19618
E0001295,941445,528807,214253
E0001296,3419795,429589,214272
E0001297,3246253,344601,172576
E0001298,3405467,686668,146998
E0001299,3878511,243308,79225
E0001300,4890994,662798,335102
E0001301,2555229,79748,48729
E0001302,1555747,502773,406488
E0001303,3785488,358159,56435
E0001304,2334933,472085,172493
E0001305,504019,163063,461287
E0001306,337199,541386,131690
E0001307,4484813,233103,439321
E0001308,1588348,495806,341630
E0001309,1881259,105133,95800
E0001310,4651329,390478,83581
E0001311,4584960,173081,120697
E0001312,935646,184677,26366
E0001313,4633989,612422,332817
E0001314,1209805,572787,237363
E0001315,1282109,373923,431098
E0001316,3738686,672834,456624
E0001317,3095026,714213,405702
E0001318,1638514,590620,161339
E0001319,2568625,444253,387104
E0001320,698426,487090,60564
E0001321,700974,678884,353779
E0001322,2244943,159943,91256
E0001323,665711,565969,332182
E0001324,2662152,754273,47327
E0001325,2021849,786062,266155
E0001326,3073223,768909,153428
E0001327,4542340,783191,255816
E0001328,3350861,405662,197894
E0001329,2210040,206088,309356
E0001330,1562626,445939,499397
E0001331,3367022,586077,23360
E0001332,312976,398664,88507
E0001333,4044247,214910,12091
E0001334,867866,612207,313173
E0001335,736509,796365,291580
E0001336,4352381,482881,131048
E0001337,4147457,71687,481247
E0001338,874420,467702,209044
E0001339,1709461,29973,440697
E0001340,3918438,256871,54326
E0001341,3063475,332477,313005
E0001342,1010863,790834,178541
E0001343,717355,181732,307915
E0001344,2126849,652341,182487
E0001345,3893794,311420,404131
E0001346,809335,704205,261663
E0001347,4944299,22872,32449
E0001348,416506,659482,153578
E0001349,3478897,578946,232232
E0001350,2482774,635584,299022
E0001351,4248902,429044,200643
E0001352,2292564,69884,238791
E0001353,2777401,243060,331052
E0001354,4923237,181522,255007
E0001355,2268524,148385,275330
E0001356,742629,530363,483040
E0001357,3601692,706643,438054
E0001358,3365300,790458,328109
E0001359,1398427,612831,304029
E0001360,3910351,284347,499093
E0001361,2379434,171857,44011
E0001362,1914659,749734,296156
E0001363,3534641,398297,480142
E0001364,2466173,56964,329279
E0001365,3735606,491345,145356
E0001366,4706885,798176,444443
E0001367,767201,735171,256015
E0001368,2963354,776071,194175
E0001369,4241923,515128,194921
E0001370,2811644,262622,433521
E0001371,3617757,785160,19231
E0001372,3016125,682566,20808
E0001373,2926313,460165,36374
E0001374,1653300,324628,291044
E0001375,1743543,684406,270250
E0001376,3146645,193906,14214
E0001377,1068222,426329,346296
E0001378,2747659,125902,228122
E0001379,776110,399311,315711
E0001380,1856269,403361,49596
E0001381,3536654,222586,49288
E0001382,1181646,694674,144013
E0001383,2189222,732294,111214
E0001384,759316,736741,180832
E0001385,360204,217877,100149
E0001386,1040258,585398,157223
E0001387,2451762,462388,481139
E0001388,3797460,244625,31753
E0001389,4374173,469052,370156
E0001390,2511809,91634,222875
E0001391,548784,497205,171279
E0001392,2873916,768413,227355
E0001393,4239042,301996,277574
E0001394,4867025,518336,295109
E0001395,3020099,344201,121809
E0001396,2986407,519290,367055
E0001397,3677827,627212,297612
E0001398,1518600,435694,231365
E0001399,4506631,421220,105473
E0001400,3478196,609584,269297
E0001401,1891798,45909,193020
E0001402,2446743,437008,396117
E0001403,1502930,295815,484789
E0001404,2000168,647888,397846
E0001405,1873161,759139,280294
E0001406,2983322,726092,176052
E0001407,2688666,298626,423707
E0001408,3824905,499773,295267
E0001409,1837431,557950,262034
E0001410,1180833,721020,146859
E0001411,3792990,621519,211425
E0001412,4491044,711674,159297
E0001413,3426063,328886,17491
E0001414,4975101,553912,168235
E0001415,4012153,39835,139211
E0001416,2101784,341122,116847
E0001417,320135,653121,488407
E0001418,2782395,344302,38890
E0001419,2059503,620589,384027
E0001420,3265811,560374,259882
E0001421,2432843,194443,32803
E0001422,1160031,251387,65274
E0001423,354964,272111,242250
E0001424,3007847,128348,105704
E0001425,4489391,783890,371102
E0001426,3617150,244708,237940
E0001427,3284601,417517,69494
E0001428,432917,734896,415721
E0001429,4762884,666165,315645
E0001430,878838,780219,274417
E0001431,3740298,184116,434674
E0001432,946531,34893,204699
E0001433,396095,345931,267646
E0001434,1723418,575200,356688
E0001435,4379611,426805,389135
E0001436,4963813,519644,297232
E0001437,2518544,84747,264651
E0001438,3703279,289277,81812
E0001439,1811392,175850,308157
E0001440,3510575,436227,136572
E0001441,4776905,623521,78738
E0001442,2781093,482596,183126
E0001443,4325398,310414,23853
E0001444,2098636,91852,432890
E0001445,2142243,770173,249594
E0001446,2941662,168472,388127
E0001447,2455031,717438,11322
E0001448,384569,471176,119421
E0001449,1966164,505492,337039
E0001450,1564205,345599,491837
E0001451,1287496,67533,83489
E0001452,1498226,152641,429610
E0001453,3149036,346747,284363
E0001454,4910572,26046,490670
E0001455,2534241,220685,324861
E0001456,503168,330316,291773
E0001457,3199228,331731,202596
E0001458,4095064,694119,233076
E0001459,3705483,452906,117409
E0001460,4576183,56184,405192
E0001461,2232119,454065,151423
E0001462,4640355,236214,428658
E0001463,1818402,757518,67493
E0001464,1874458,444298,309726
E0001465,1211070,731939,128742
E0001466,716278,786883,402549
E0001467,2987217,130105,292024
E0001468,3466597,428808,430240
E0001469,4065738,614682,356649
E0001470,2215736,566141,452921
E0001471,2290046,115179,5872
E0001472,2119262,140461,368684
E0001473,3572212,376146,153813
